"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
5.276912874E0	9.899999946E-3	-7.012499962E-3	-1.721637487E0	1.721680233E0
5.279058415E0	8.799999952E-3	-8.249999955E-3	-1.711874962E0	1.711917459E0
5.281206028E0	9.899999946E-3	-7.012499962E-3	-1.703349948E0	1.703393152E0
5.283351564E0	8.799999952E-3	-5.774999969E-3	-1.693587542E0	1.693620250E0
5.285499023E0	1.113750041E-2	-2.062499989E-3	-1.683825016E0	1.683863113E0
5.287644487E0	1.237499993E-2	-8.249999955E-4	-1.673925042E0	1.673970988E0
5.289791946E0	1.361249946E-2	-2.062499989E-3	-1.665400028E0	1.665456937E0
5.291937487E0	1.484999992E-2	-2.062499989E-3	-1.656875014E0	1.656942844E0
5.294085071E0	1.608750038E-2	-8.249999955E-4	-1.647112489E0	1.647191258E0
5.296230612E0	1.732499897E-2	-8.249999955E-4	-1.637349963E0	1.637441827E0
5.298378071E0	1.979999989E-2	-2.062499989E-3	-1.627587438E0	1.627709176E0
5.300523535E0	2.089999989E-2	-4.537499975E-3	-1.617825031E0	1.617966387E0
5.302670994E0	2.089999989E-2	-7.012499962E-3	-1.608062506E0	1.608213608E0
5.304816530E0	2.337500080E-2	-7.012499962E-3	-1.597062469E0	1.597248914E0
5.306964143E0	2.461249940E-2	-8.249999955E-3	-1.588537455E0	1.588749534E0
5.309109684E0	2.461249940E-2	-1.058750041E-2	-1.578637481E0	1.578864835E0
5.311257143E0	2.584999986E-2	-1.182499994E-2	-1.571349978E0	1.571607078E0
5.313402607E0	2.832499892E-2	-9.349999949E-3	-1.562824965E0	1.563109592E0
5.315550115E0	2.832499892E-2	-7.012499962E-3	-1.553062439E0	1.553336544E0
5.317695656E0	2.956249937E-2	-8.249999955E-3	-1.544537544E0	1.544842461E0
5.319843269E0	2.956249937E-2	-8.249999955E-3	-1.535874963E0	1.536181599E0
5.321988810E0	3.189999983E-2	-7.012499962E-3	-1.528587461E0	1.528936365E0
5.324136269E0	3.189999983E-2	-4.537499975E-3	-1.517587543E0	1.517929560E0
5.326281733E0	3.313750029E-2	-5.774999969E-3	-1.506587505E0	1.506962958E0
5.328429192E0	3.079999983E-2	-7.012499962E-3	-1.495587468E0	1.495921017E0
5.330574733E0	3.079999983E-2	-1.058750041E-2	-1.485824943E0	1.486181851E0
5.332722346E0	2.956249937E-2	-1.182499994E-2	-1.474825025E0	1.475168677E0
5.334867887E0	2.832499892E-2	-1.553750038E-2	-1.465062499E0	1.465418659E0
5.337015308E0	2.832499892E-2	-1.182499994E-2	-1.455299973E0	1.455623629E0
5.339160772E0	2.584999986E-2	-8.249999955E-3	-1.446774960E0	1.447029395E0
5.341308231E0	2.708750032E-2	-5.774999969E-3	-1.438249946E0	1.438516593E0
5.343453772E0	2.584999986E-2	-5.774999969E-3	-1.428487539E0	1.428733083E0
5.345601385E0	2.461249940E-2	-4.537499975E-3	-1.418587446E0	1.418808199E0
5.347746921E0	2.461249940E-2	-7.012499962E-3	-1.411299944E0	1.411531963E0
5.349894380E0	2.213750035E-2	-5.774999969E-3	-1.401537538E0	1.401724256E0
5.352039844E0	2.337500080E-2	-5.774999969E-3	-1.391775012E0	1.391983271E0
5.354187303E0	2.089999989E-2	-4.537499975E-3	-1.382012486E0	1.382177959E0
5.356332844E0	1.856249943E-2	-4.537499975E-3	-1.372249961E0	1.372383004E0
5.358480491E0	1.732499897E-2	-4.537499975E-3	-1.362487435E0	1.362605136E0
5.360625801E0	1.608750038E-2	-3.299999982E-3	-1.352725029E0	1.352824712E0
5.362773491E0	1.484999992E-2	-4.537499975E-3	-1.341724992E0	1.341814840E0
5.364918955E0	1.361249946E-2	-2.062499989E-3	-1.334300041E0	1.334371071E0
5.367066414E0	1.237499993E-2	-8.249999955E-4	-1.322199941E0	1.322258108E0
5.369211955E0	9.899999946E-3	4.124999978E-4	-1.311200023E0	1.311237461E0
5.371359568E0	9.899999946E-3	1.512499992E-3	-1.300199986E0	1.300238555E0
5.373505108E0	7.562499959E-3	1.512499992E-3	-1.289199948E0	1.289223016E0
5.375652568E0	7.562499959E-3	4.124999978E-4	-1.279437542E0	1.279459958E0
5.377798032E0	6.324999966E-3	-8.249999955E-4	-1.268437505E0	1.268453543E0
5.379945438E0	8.799999952E-3	-3.299999982E-3	-1.257437468E0	1.257472590E0
5.382090979E0	6.324999966E-3	-5.774999969E-3	-1.247674942E0	1.247704339E0
5.384238592E0	8.799999952E-3	-9.349999949E-3	-1.237774968E0	1.237841563E0
5.386384132E0	8.799999952E-3	-9.349999949E-3	-1.228012443E0	1.228079566E0
5.388531592E0	7.562499959E-3	-9.349999949E-3	-1.218250036E0	1.218309388E0
5.390677051E0	7.562499959E-3	-1.058750041E-2	-1.208487511E0	1.208557549E0
5.392824510E0	7.562499959E-3	-9.349999949E-3	-1.201200008E0	1.201260202E0
5.394970051E0	8.799999952E-3	-7.012499962E-3	-1.191437483E0	1.191490617E0
5.397117664E0	7.562499959E-3	-7.012499962E-3	-1.180437446E0	1.180482499E0
5.399262974E0	9.899999946E-3	-5.774999969E-3	-1.169437528E0	1.169493690E0
5.401410688E0	1.113750041E-2	-4.537499975E-3	-1.160912514E0	1.160974805E0
5.403556151E0	9.899999946E-3	-7.012499962E-3	-1.151149988E0	1.151213916E0
5.405703611E0	9.899999946E-3	-7.012499962E-3	-1.141387463E0	1.141451937E0
5.407849151E0	9.899999946E-3	-7.012499962E-3	-1.133962512E0	1.134027409E0
5.409996765E0	9.899999946E-3	-7.012499962E-3	-1.125437498E0	1.125502886E0
5.412142305E0	1.113750041E-2	-5.774999969E-3	-1.115674973E0	1.115745508E0
5.414289765E0	1.361249946E-2	-8.249999955E-4	-1.104674935E0	1.104759111E0
5.416435228E0	1.484999992E-2	-8.249999955E-4	-1.096150041E0	1.096250936E0
5.418582688E0	1.361249946E-2	4.124999978E-4	-1.087625027E0	1.087710287E0
5.420728228E0	1.361249946E-2	2.749999985E-3	-1.077862501E0	1.077951963E0
5.422875880E0	1.484999992E-2	4.124999978E-4	-1.069200039E0	1.069303238E0
5.425021420E0	1.608750038E-2	4.124999978E-4	-1.059437513E0	1.059559731E0
5.427168880E0	1.732499897E-2	-2.062499989E-3	-1.052150011E0	1.052294662E0
5.429314343E0	1.608750038E-2	-3.299999982E-3	-1.041149974E0	1.041279485E0
5.431461803E0	1.608750038E-2	-5.774999969E-3	-1.033862472E0	1.034003756E0
5.433607343E0	1.979999989E-2	-3.299999982E-3	-1.024099946E0	1.024296651E0
5.435754938E0	2.089999989E-2	-3.299999982E-3	-1.016674995E0	1.016895150E0
5.437900247E0	1.856249943E-2	-4.537499975E-3	-1.008149981E0	1.008331067E0
5.440047938E0	1.979999989E-2	-3.299999982E-3	-1.000862479E0	1.001063750E0
5.442193401E0	2.213750035E-2	-8.249999955E-4	-9.923374653E-1	9.925847040E-1
5.444340861E0	1.979999989E-2	-2.062499989E-3	-9.836750031E-1	9.838764178E-1
5.446486363E0	1.856249943E-2	-2.062499989E-3	-9.751499891E-1	9.753288274E-1
5.448633977E0	1.856249943E-2	-2.062499989E-3	-9.653875232E-1	9.655681696E-1
5.450779286E0	1.856249943E-2	-3.299999982E-3	-9.581000209E-1	9.582855036E-1
5.452926977E0	1.856249943E-2	-5.774999969E-3	-9.483374953E-1	9.485367268E-1
5.455072440E0	1.732499897E-2	-9.349999949E-3	-9.398124814E-1	9.400186585E-1
5.457219914E0	1.484999992E-2	-1.182499994E-2	-9.299125075E-1	9.301062438E-1
5.459365454E0	1.484999992E-2	-1.058750041E-2	-9.213874936E-1	9.215679742E-1
5.461513068E0	1.361249946E-2	-1.058750041E-2	-9.128624797E-1	9.130253568E-1
5.463658377E0	1.361249946E-2	-9.349999949E-3	-9.055749774E-1	9.057255447E-1
5.465806068E0	1.237499993E-2	-5.774999969E-3	-8.970500231E-1	8.971539640E-1
5.467951488E0	9.899999946E-3	-2.062499989E-3	-8.896250129E-1	8.896824869E-1
5.470098948E0	9.899999946E-3	2.749999985E-3	-8.810999990E-1	8.811599064E-1
5.472244488E0	9.899999946E-3	3.987499978E-3	-8.713374734E-1	8.714028361E-1
5.474392102E0	9.899999946E-3	2.749999985E-3	-8.615750074E-1	8.616362724E-1
5.476537411E0	6.324999966E-3	2.749999985E-3	-8.530499935E-1	8.530778743E-1
5.478685111E0	7.562499959E-3	4.124999978E-4	-8.443874717E-1	8.444214374E-1
5.480830574E0	3.849999979E-3	-3.299999982E-3	-8.346250057E-1	8.346404092E-1
5.482978034E0	5.087499972E-3	-7.012499962E-3	-8.273375034E-1	8.273828632E-1
5.485123574E0	5.087499972E-3	-9.349999949E-3	-8.175749779E-1	8.176442684E-1
5.487271188E0	2.612499986E-3	-5.774999969E-3	-8.102874756E-1	8.103122663E-1
5.489416463E0	2.612499986E-3	-3.299999982E-3	-8.016250134E-1	8.016360628E-1
5.491564154E0	3.849999979E-3	-3.299999982E-3	-7.930999994E-1	7.931162094E-1
5.493709617E0	5.087499972E-3	-2.062499989E-3	-7.833374739E-1	7.833567096E-1
5.495857077E0	5.087499972E-3	-2.062499989E-3	-7.735750079E-1	7.735944864E-1
5.498002617E0	3.849999979E-3	-2.062499989E-3	-7.675250173E-1	7.675374444E-1
5.500150288E0	3.849999979E-3	-2.062499989E-3	-7.577624917E-1	7.577750789E-1
5.502295597E0	3.849999979E-3	-8.249999955E-4	-7.480000257E-1	7.480103887E-1
5.504443288E0	5.087499972E-3	-4.537499975E-3	-7.393375039E-1	7.393689311E-1
5.506588751E0	5.087499972E-3	-4.537499975E-3	-7.308124900E-1	7.308442837E-1
5.508736211E0	6.324999966E-3	-4.537499975E-3	-7.235249877E-1	7.235668610E-1
5.510881737E0	5.087499972E-3	-8.249999955E-3	-7.149999738E-1	7.150656667E-1
5.513029351E0	6.324999966E-3	-7.012499962E-3	-7.063375115E-1	7.064006377E-1
5.515174660E0	6.324999966E-3	-9.349999949E-3	-6.978124976E-1	6.979037971E-1
5.517322351E0	7.562499959E-3	-5.774999969E-3	-6.905249953E-1	6.905905525E-1
5.519467814E0	6.324999966E-3	-4.537499975E-3	-6.795250177E-1	6.795696022E-1
5.521615298E0	6.324999966E-3	-3.299999982E-3	-6.710000038E-1	6.710379279E-1
5.523760838E0	7.562499959E-3	-8.249999955E-4	-6.599999666E-1	6.600438076E-1
5.525908451E0	7.562499959E-3	1.512499992E-3	-6.502375007E-1	6.502832355E-1
5.528053761E0	9.899999946E-3	2.749999985E-3	-6.417124867E-1	6.417947399E-1
5.530201451E0	1.113750041E-2	4.124999978E-4	-6.307125092E-1	6.308109727E-1
5.532346920E0	1.237499993E-2	-2.062499989E-3	-6.245250106E-1	6.246510093E-1
5.534494380E0	1.113750041E-2	-4.537499975E-3	-6.159999967E-1	6.161173822E-1
5.536639920E0	1.237499993E-2	-5.774999969E-3	-6.074749827E-1	6.076284604E-1
5.538787533E0	9.899999946E-3	-8.249999955E-3	-5.989499688E-1	5.990885891E-1
5.540932843E0	9.899999946E-3	-8.249999955E-3	-5.902875066E-1	5.904281607E-1
5.543080586E0	9.899999946E-3	-8.249999955E-3	-5.805249810E-1	5.806679999E-1
5.545226050E0	9.899999946E-3	-8.249999955E-3	-5.732374787E-1	5.733823153E-1
5.547373510E0	8.799999952E-3	-7.012499962E-3	-5.634750128E-1	5.635873536E-1
5.549519050E0	7.562499959E-3	-3.299999982E-3	-5.549499989E-1	5.550113356E-1
5.551666663E0	7.562499959E-3	-2.062499989E-3	-5.475249887E-1	5.475810977E-1
5.553811949E0	7.562499959E-3	4.124999978E-4	-5.377625227E-1	5.378158536E-1
5.555959639E0	8.799999952E-3	-8.249999955E-4	-5.304750204E-1	5.305486480E-1
5.558105103E0	8.799999952E-3	-8.249999955E-4	-5.207124949E-1	5.207875027E-1
5.560252562E0	8.799999952E-3	1.512499992E-3	-5.109499693E-1	5.110279824E-1
5.562398103E0	8.799999952E-3	-3.299999982E-3	-5.011875033E-1	5.012756163E-1
5.564545716E0	9.899999946E-3	-4.537499975E-3	-4.901874959E-1	4.903084540E-1
5.566691026E0	7.562499959E-3	-4.537499975E-3	-4.779500067E-1	4.780313685E-1
5.568838716E0	6.324999966E-3	-5.774999969E-3	-4.694249928E-1	4.695031205E-1
5.570984180E0	6.324999966E-3	-3.299999982E-3	-4.584249854E-1	4.584804934E-1
5.573131639E0	6.324999966E-3	-2.062499989E-3	-4.461874962E-1	4.462370909E-1
5.575277156E0	5.087499972E-3	-8.249999955E-4	-4.364250004E-1	4.364554322E-1
5.577424769E0	6.324999966E-3	-8.249999955E-4	-4.254249930E-1	4.254728087E-1
5.579570079E0	7.562499959E-3	1.512499992E-3	-4.156624973E-1	4.157340384E-1
5.581717769E0	6.324999966E-3	1.512499992E-3	-4.046624899E-1	4.047147440E-1
5.583863233E0	7.562499959E-3	3.987499978E-3	-3.948999941E-1	3.949925277E-1
5.586010730E0	6.324999966E-3	1.512499992E-3	-3.851374984E-1	3.851924012E-1
5.588156271E0	5.087499972E-3	4.124999978E-4	-3.741374910E-1	3.741723065E-1
5.590303884E0	5.087499972E-3	-3.299999982E-3	-3.643749952E-1	3.644254516E-1
5.592449194E0	6.324999966E-3	-4.537499975E-3	-3.546124995E-1	3.546979269E-1
5.594596884E0	5.087499972E-3	-4.537499975E-3	-3.447124958E-1	3.447798955E-1
5.596742300E0	3.849999979E-3	-4.537499975E-3	-3.337124884E-1	3.337655410E-1
5.598889759E0	2.612499986E-3	-2.062499989E-3	-3.276624978E-1	3.276794035E-1
5.601035300E0	3.849999979E-3	1.512499992E-3	-3.191374838E-1	3.191642896E-1
5.603182913E0	3.849999979E-3	1.512499992E-3	-3.106124997E-1	3.106400411E-1
5.605328223E0	2.612499986E-3	1.512499992E-3	-3.031874895E-1	3.032025175E-1
5.607475836E0	1.374999993E-3	3.987499978E-3	-2.946625054E-1	2.946926922E-1
5.609621377E0	1.374999993E-3	3.987499978E-3	-2.873750031E-1	2.874059554E-1
5.611768836E0	1.374999993E-4	4.124999978E-4	-2.776125073E-1	2.776128479E-1
5.613914377E0	1.374999993E-3	-2.062499989E-3	-2.690874934E-1	2.690989105E-1
5.616061990E0	1.374999993E-4	-4.537499975E-3	-2.604250014E-1	2.604645641E-1
5.618207300E0	1.374999993E-3	-3.299999982E-3	-2.518999875E-1	2.519253546E-1
5.620354913E0	1.374999993E-4	-2.062499989E-3	-2.433750033E-1	2.433837814E-1
5.622500454E0	1.374999993E-4	-4.537499975E-3	-2.348500043E-1	2.348938746E-1
5.624647913E0	1.374999993E-4	-8.249999955E-4	-2.250874937E-1	2.250890476E-1
5.626793454E0	2.612499986E-3	-8.249999955E-4	-2.153249979E-1	2.153424262E-1
5.628941110E0	1.374999993E-3	1.512499992E-3	-2.066625059E-1	2.066726146E-1
5.631086420E0	2.612499986E-3	2.749999985E-3	-1.981374919E-1	1.981737959E-1
5.633234033E0	1.374999993E-3	3.987499978E-3	-1.896124929E-1	1.896594006E-1
5.635379574E0	2.612499986E-3	2.749999985E-3	-1.810874939E-1	1.811272152E-1
5.637527033E0	2.612499986E-3	4.124999978E-4	-1.713249981E-1	1.713454123E-1
5.639672593E0	3.849999979E-3	-2.062499989E-3	-1.651374996E-1	1.651952486E-1
5.641820206E0	5.087499972E-3	-8.249999955E-4	-1.566125005E-1	1.566972833E-1
5.643965516E0	5.087499972E-3	-4.537499975E-3	-1.468500048E-1	1.470081476E-1
5.646113129E0	5.087499972E-3	-2.062499989E-3	-1.407999992E-1	1.409069776E-1
5.648258670E0	6.324999966E-3	-2.062499989E-3	-1.310375035E-1	1.312062760E-1
5.650406163E0	6.324999966E-3	-8.249999955E-4	-1.223749965E-1	1.225411197E-1
5.652551704E0	6.324999966E-3	-8.249999955E-4	-1.138499975E-1	1.140285411E-1
5.654699086E0	6.324999966E-3	4.124999978E-4	-1.065625027E-1	1.067508443E-1
5.656844627E0	5.087499972E-3	4.124999978E-4	-9.803749621E-2	9.817027796E-2
5.658992240E0	6.324999966E-3	-8.249999955E-4	-9.061250091E-2	9.083673029E-2
5.661137766E0	5.087499972E-3	-8.249999955E-4	-8.084999770E-2	8.101410623E-2
5.663285225E0	5.087499972E-3	-2.062499989E-3	-7.479999959E-2	7.500117667E-2
5.665430766E0	5.087499972E-3	-2.062499989E-3	-6.503749639E-2	6.526877124E-2
5.667578379E0	5.087499972E-3	-3.299999982E-3	-5.761250108E-2	5.793075985E-2
5.669723689E0	2.612499986E-3	-3.299999982E-3	-4.908749834E-2	4.926761258E-2
5.671871283E0	1.374999993E-3	-3.299999982E-3	-4.056249931E-2	4.071973693E-2
5.674016824E0	3.849999979E-3	-2.062499989E-3	-3.327500075E-2	3.356042433E-2
5.676164283E0	1.374999993E-3	-8.249999955E-4	-2.474999987E-2	2.480188991E-2
5.678309824E0	1.374999993E-4	4.124999978E-4	-1.608750038E-2	1.609337537E-2
5.680457437E0	1.374999993E-3	1.512499992E-3	-8.799999952E-3	9.034283611E-3
5.682602752E0	1.374999993E-4	1.512499992E-3	-2.749999985E-4	1.543433664E-3
5.684750365E0	-9.624999948E-4	1.512499992E-3	8.249999955E-3	8.442544742E-3
5.686895905E0	-9.624999948E-4	2.749999985E-3	1.196249947E-2	1.231220125E-2
5.689043365E0	-2.199999988E-3	4.124999978E-4	1.443750039E-2	1.460998199E-2
5.691188905E0	-2.199999988E-3	4.124999978E-4	1.801249944E-2	1.815104108E-2
5.693336500E0	-3.437499981E-3	3.987499978E-3	1.691249944E-2	1.771296699E-2
5.695481810E0	-9.624999948E-4	1.512499992E-3	1.567500085E-2	1.577718967E-2
5.697629423E0	-9.624999948E-4	1.512499992E-3	1.196249947E-2	1.209609259E-2
5.699774963E0	-9.624999948E-4	1.512499992E-3	8.249999955E-3	8.442544742E-3
5.701922423E0	-9.624999948E-4	3.987499978E-3	4.674999975E-3	6.219500549E-3
5.704067848E0	-9.624999948E-4	5.224999972E-3	2.199999988E-3	5.750393977E-3
5.706215307E0	-9.624999948E-4	4.124999978E-4	-1.512499992E-3	1.839624612E-3
5.708360848E0	1.374999993E-4	4.124999978E-4	-5.087499972E-3	5.106047245E-3
5.710508461E0	1.374999993E-3	-8.249999955E-4	-5.087499972E-3	5.334220275E-3
5.712654001E0	1.374999993E-4	-3.299999982E-3	-5.087499972E-3	6.065604842E-3
5.714801442E0	1.374999993E-4	-4.537499975E-3	-5.087499972E-3	6.818391911E-3
5.716946905E0	1.374999993E-3	-2.062499989E-3	-3.849999979E-3	4.578977072E-3
5.719094365E0	1.374999993E-3	-2.062499989E-3	-2.749999985E-3	3.702300785E-3
5.721239905E0	1.374999993E-3	-8.249999955E-4	-2.749999985E-4	1.626921932E-3
5.723387519E0	1.374999993E-4	1.512499992E-3	2.199999988E-3	2.673305524E-3
5.725533040E0	1.374999993E-3	2.749999985E-3	3.437499981E-3	4.611890179E-3
5.727680500E0	2.612499986E-3	2.749999985E-3	4.674999975E-3	6.020239269E-3
5.729826040E0	2.612499986E-3	3.987499978E-3	5.912499968E-3	7.594930423E-3
5.731973654E0	1.374999993E-3	3.987499978E-3	4.674999975E-3	6.296539194E-3
5.734118963E0	1.374999993E-4	3.987499978E-3	3.437499981E-3	5.266447422E-3
5.736266562E0	2.612499986E-3	1.512499992E-3	2.199999988E-3	3.735346349E-3
5.738412102E0	2.612499986E-3	-8.249999955E-4	9.624999948E-4	2.903822896E-3
5.740559562E0	3.849999979E-3	-8.249999955E-4	-1.512499992E-3	4.217911931E-3
5.742705102E0	3.849999979E-3	-8.249999955E-4	-1.512499992E-3	4.217911931E-3
5.744852716E0	3.849999979E-3	-8.249999955E-4	-2.749999985E-3	4.802668503E-3
5.746998025E0	1.374999993E-3	-8.249999955E-4	-2.749999985E-3	3.183355131E-3
5.749145639E0	3.849999979E-3	4.124999978E-4	-2.749999985E-3	4.749226885E-3
5.751291179E0	2.612499986E-3	1.512499992E-3	-2.749999985E-4	3.031243540E-3
5.753438639E0	2.612499986E-3	-8.249999955E-4	9.624999948E-4	2.903822896E-3
5.755584179E0	2.612499986E-3	4.124999978E-4	2.199999988E-3	3.440248882E-3
5.757731812E0	1.374999993E-3	4.124999978E-4	2.199999988E-3	2.626933797E-3
5.759877121E0	1.374999993E-3	4.124999978E-4	2.199999988E-3	2.626933797E-3
5.762024735E0	1.374999993E-3	1.512499992E-3	3.437499981E-3	3.999335861E-3
5.764170275E0	1.374999993E-3	1.512499992E-3	2.199999988E-3	3.003045313E-3
5.766317735E0	1.374999993E-4	-2.062499989E-3	2.199999988E-3	3.018743514E-3
5.768463280E0	-9.624999948E-4	-2.062499989E-3	9.624999948E-4	2.471177591E-3
5.770610894E0	-9.624999948E-4	-2.062499989E-3	-2.749999985E-4	2.292583138E-3
5.772756203E0	1.374999993E-4	-2.062499989E-3	-2.749999985E-4	2.085290736E-3
5.774903817E0	-9.624999948E-4	-2.062499989E-3	-1.512499992E-3	2.732758436E-3
5.777049357E0	-2.199999988E-3	-8.249999955E-4	-2.749999985E-4	2.365639436E-3
5.779196846E0	-9.624999948E-4	4.124999978E-4	-2.749999985E-4	1.082676077E-3
5.781342386E0	-2.199999988E-3	-8.249999955E-4	-2.749999985E-4	2.365639436E-3
5.783490000E0	-2.199999988E-3	-8.249999955E-4	-1.512499992E-3	2.794330182E-3
5.785635309E0	-2.199999988E-3	-8.249999955E-4	-2.749999985E-4	2.365639436E-3
5.787782923E0	-9.624999948E-4	1.512499992E-3	2.199999988E-3	2.837968008E-3
5.789928477E0	-9.624999948E-4	-8.249999955E-4	9.624999948E-4	1.591677566E-3
5.792075937E0	-2.199999988E-3	-8.249999955E-4	9.624999948E-4	2.539100467E-3
5.794221400E0	-2.199999988E-3	-2.062499989E-3	2.199999988E-3	3.732814769E-3
5.796369091E0	-2.199999988E-3	-2.062499989E-3	2.199999988E-3	3.732814769E-3
5.798514400E0	-2.199999988E-3	-8.249999955E-4	-2.749999985E-4	2.365639436E-3
5.800662014E0	-2.199999988E-3	4.124999978E-4	9.624999948E-4	2.436506194E-3
5.802807554E0	-2.199999988E-3	1.512499992E-3	9.624999948E-4	2.837968008E-3
5.804955014E0	-3.437499981E-3	1.512499992E-3	9.624999948E-4	3.876914828E-3
5.807100477E0	-2.199999988E-3	1.512499992E-3	-1.512499992E-3	3.068438104E-3
5.809247937E0	-9.624999948E-4	3.987499978E-3	-1.512499992E-3	4.371981078E-3
5.811393458E0	-2.199999988E-3	4.124999978E-4	-2.749999985E-4	2.255167664E-3
5.813541072E0	-9.624999948E-4	4.124999978E-4	-2.749999985E-4	1.082676077E-3
5.815686612E0	1.374999993E-4	-8.249999955E-4	-2.749999985E-4	8.804295779E-4
5.817834072E0	-9.624999948E-4	2.749999985E-3	-2.749999985E-4	2.926522024E-3
5.819979535E0	1.374999993E-4	4.124999978E-4	9.624999948E-4	1.056157535E-3
5.822127201E0	1.374999993E-4	-8.249999955E-4	9.624999948E-4	1.275122536E-3
5.824272511E0	1.374999993E-4	1.512499992E-3	-2.749999985E-4	1.543433664E-3
5.826420124E0	1.374999993E-3	2.749999985E-3	2.199999988E-3	3.780624928E-3
5.828565665E0	1.374999993E-3	2.749999985E-3	9.624999948E-4	3.221727974E-3
5.830713125E0	1.374999993E-3	3.987499978E-3	9.624999948E-4	4.326336475E-3
5.832858598E0	1.374999993E-3	1.512499992E-3	2.199999988E-3	3.003045313E-3
5.835006288E0	1.374999993E-3	1.512499992E-3	9.624999948E-4	2.259355537E-3
5.837151598E0	2.612499986E-3	1.512499992E-3	9.624999948E-4	3.168472604E-3
5.839299211E0	2.612499986E-3	1.512499992E-3	9.624999948E-4	3.168472604E-3
5.841444752E0	2.612499986E-3	4.124999978E-4	-2.749999985E-4	2.659123431E-3
5.843592206E0	2.612499986E-3	4.124999978E-4	-2.749999985E-4	2.659123431E-3
5.845737670E0	1.374999993E-3	-8.249999955E-4	-2.749999985E-4	1.626921932E-3
5.847885360E0	2.612499986E-3	4.124999978E-4	-2.749999985E-4	2.659123431E-3
5.850030670E0	1.374999993E-4	1.512499992E-3	-2.749999985E-4	1.543433664E-3
5.852178283E0	2.612499986E-3	1.512499992E-3	-2.749999985E-4	3.031243540E-3
5.854323824E0	1.374999993E-3	-8.249999955E-4	-2.749999985E-4	1.626921932E-3
5.856471283E0	1.374999993E-4	4.124999978E-4	-2.749999985E-4	5.144778879E-4
5.858616747E0	2.612499986E-3	1.512499992E-3	9.624999948E-4	3.168472604E-3
5.860764437E0	1.374999993E-4	-8.249999955E-4	-2.749999985E-4	8.804295779E-4
5.862909747E0	1.374999993E-4	-8.249999955E-4	9.624999948E-4	1.275122536E-3
5.865057360E0	-9.624999948E-4	4.124999978E-4	9.624999948E-4	1.422311052E-3
5.867202915E0	-9.624999948E-4	-3.299999982E-3	9.624999948E-4	3.569707602E-3
5.869350374E0	1.374999993E-3	-5.774999969E-3	2.199999988E-3	6.330975404E-3
5.871495915E0	-9.624999948E-4	-4.537499975E-3	9.624999948E-4	4.737269098E-3
5.873643528E0	1.374999993E-4	1.512499992E-3	-2.749999985E-4	1.543433664E-3
5.875788838E0	1.374999993E-4	4.124999978E-4	-2.749999985E-4	5.144778879E-4
5.877936475E0	1.374999993E-4	1.512499992E-3	-2.749999985E-4	1.543433664E-3
5.880082016E0	-3.437499981E-3	2.749999985E-3	-2.749999985E-4	4.410729082E-3
5.882229475E0	-2.199999988E-3	3.987499978E-3	-2.749999985E-4	4.562431482E-3
5.884375016E0	-9.624999948E-4	2.749999985E-3	9.624999948E-4	3.068438104E-3
5.886522398E0	-9.624999948E-4	2.749999985E-3	9.624999948E-4	3.068438104E-3
5.888667930E0	1.374999993E-4	1.512499992E-3	9.624999948E-4	1.798045804E-3
5.890815543E0	-9.624999948E-4	4.124999978E-4	9.624999948E-4	1.422311052E-3
5.892960853E0	-9.624999948E-4	-8.249999955E-4	-2.749999985E-4	1.297172399E-3
